,index,level_0,level_1,Bldg:,Room:,Days:,Time:,Class Enrl Tot:,start_time,end_time
311,311,ASIA,  72,Hanes Art Center,0117,TuTh,14:00 - 15:15,24,1900-01-01 16:30:00,1900-01-01 17:45:00
3610,3610,EDUC, 375,Hanes Art Center,0117,TuTh,15:30 - 16:45,23,1900-01-01 18:15:00,1900-01-01 19:30:00
255,255,ARTH, 270,Hanes Art Center,0118,TuTh,08:00 - 09:15,21,1900-01-01 08:00:00,1900-01-01 09:15:00
3188,3188,SOCI, 691H,Hanes Art Center,0118,Tu,09:30 - 10:45,3,1900-01-01 09:45:00,1900-01-01 11:00:00
264,264,ARTH, 950,Hanes Art Center,0118,Tu,15:30 - 18:00,6,1900-01-01 15:30:00,1900-01-01 18:00:00
2198,2198,MUSC, 145,Hanes Art Center,0121,TuTh,11:00 - 12:15,296,1900-01-01 11:00:00,1900-01-01 12:15:00
880,880,COMP, 110,Hanes Art Center,0121,TuTh,14:00 - 15:15,286,1900-01-01 14:00:00,1900-01-01 15:15:00
881,881,COMP, 110,Hanes Art Center,0121,TuTh,15:30 - 16:45,274,1900-01-01 15:45:00,1900-01-01 17:00:00
324,324,ASIA, 151,Hanes Art Center,0215,TuTh,09:30 - 10:45,27,1900-01-01 09:30:00,1900-01-01 10:45:00
407,407,KOR, 305,Hanes Art Center,0215,TuTh,11:00 - 12:15,15,1900-01-01 11:15:00,1900-01-01 12:30:00
205,205,ANTH, 318,Hanes Art Center,0215,Tu,12:30 - 13:20,19,1900-01-01 13:00:00,1900-01-01 13:50:00
369,369,CHIN, 441,Hanes Art Center,0215,TuTh,14:00 - 15:15,6,1900-01-01 14:20:00,1900-01-01 15:35:00
368,368,CHIN, 407,Hanes Art Center,0215,TuTh,15:30 - 16:45,11,1900-01-01 16:05:00,1900-01-01 17:20:00
259,259,ARTH, 362,Hanes Art Center,0218,TuTh,09:30 - 10:45,28,1900-01-01 09:30:00,1900-01-01 10:45:00
295,295,ARTS, 700,Hanes Art Center,0218,Tu,11:00 - 13:45,11,1900-01-01 11:15:00,1900-01-01 14:00:00
2067,2067,MATH, 231,Hanes Art Center,0218,Tu,14:00 - 14:50,28,1900-01-01 14:30:00,1900-01-01 15:20:00
276,276,ARTS, 202,Hanes Art Center,0219,TuTh,08:00 - 10:45,16,1900-01-01 08:00:00,1900-01-01 10:45:00
287,287,ARTS, 322,Hanes Art Center,0219,TuTh,11:00 - 13:45,12,1900-01-01 11:15:00,1900-01-01 14:00:00
293,293,ARTS, 499,Hanes Art Center,0222,TuTh,14:00 - 16:45,8,1900-01-01 14:00:00,1900-01-01 16:45:00
294,294,ARTS, 691H,Hanes Art Center,0222,TuTh,14:00 - 16:45,2,1900-01-01 17:15:00,1900-01-01 20:00:00
275,275,ARTS, 132,Hanes Art Center,0226,TuTh,14:00 - 16:45,13,1900-01-01 14:00:00,1900-01-01 16:45:00
289,289,ARTS, 405,Hanes Art Center,0316,TuTh,11:00 - 13:45,10,1900-01-01 11:00:00,1900-01-01 13:45:00
3194,3194,STOR, 151,Hanes Hall,0107,TuTh,08:00 - 09:15,28,1900-01-01 08:00:00,1900-01-01 09:15:00
3222,3222,STOR, 634,Hanes Hall,0107,TuTh,09:30 - 10:45,23,1900-01-01 09:45:00,1900-01-01 11:00:00
3227,3227,STOR, 743,Hanes Hall,0107,TuTh,11:00 - 12:15,9,1900-01-01 11:30:00,1900-01-01 12:45:00
2713,2713,PSYC, 530,Hanes Hall,0107,TuTh,12:30 - 13:45,30,1900-01-01 13:15:00,1900-01-01 14:30:00
3229,3229,STOR, 831,Hanes Hall,0107,TuTh,14:00 - 15:15,14,1900-01-01 15:00:00,1900-01-01 16:15:00
3228,3228,STOR, 765,Hanes Hall,0107,TuTh,15:30 - 16:45,11,1900-01-01 16:45:00,1900-01-01 18:00:00
2714,2714,PSYC, 532,Hanes Hall,0112,TuTh,09:30 - 10:45,28,1900-01-01 09:30:00,1900-01-01 10:45:00
2718,2718,PSYC, 570,Hanes Hall,0112,TuTh,11:00 - 12:15,31,1900-01-01 11:15:00,1900-01-01 12:30:00
2712,2712,PSYC, 517,Hanes Hall,0112,TuTh,12:30 - 13:45,32,1900-01-01 13:00:00,1900-01-01 14:15:00
219,219,ANTH, 443,Hanes Hall,0112,TuTh,14:00 - 15:15,24,1900-01-01 14:45:00,1900-01-01 16:00:00
3277,3277,WGST, 443,Hanes Hall,0112,TuTh,14:00 - 15:15,6,1900-01-01 16:30:00,1900-01-01 17:45:00
161,161,ANTH, 151,Hanes Hall,0112,TuTh,15:30 - 16:45,33,1900-01-01 18:15:00,1900-01-01 19:30:00
2148,2148,MATH, 535,Hanes Hall,0120,TuTh,09:30 - 10:45,15,1900-01-01 09:30:00,1900-01-01 10:45:00
3212,3212,STOR, 435,Hanes Hall,0120,TuTh,09:30 - 10:45,94,1900-01-01 11:15:00,1900-01-01 12:30:00
3215,3215,STOR, 455,Hanes Hall,0120,TuTh,11:00 - 12:15,90,1900-01-01 13:00:00,1900-01-01 14:15:00
2149,2149,MATH, 535,Hanes Hall,0120,TuTh,12:30 - 13:45,12,1900-01-01 14:45:00,1900-01-01 16:00:00
3213,3213,STOR, 435,Hanes Hall,0120,TuTh,12:30 - 13:45,91,1900-01-01 16:30:00,1900-01-01 17:45:00
3195,3195,STOR, 155,Hanes Hall,0120,TuTh,14:00 - 15:15,106,1900-01-01 18:15:00,1900-01-01 19:30:00
3184,3184,SOCI, 444,Hanes Hall,0120,TuTh,15:30 - 16:45,14,1900-01-01 20:00:00,1900-01-01 21:15:00
3278,3278,WGST, 444,Hanes Hall,0120,TuTh,15:30 - 16:45,2,1900-01-01 21:45:00,1900-01-01 23:00:00
17,17,AAAD, 350,Hanes Hall,0125,TuTh,09:30 - 10:45,14,1900-01-01 09:30:00,1900-01-01 10:45:00
3218,3218,STOR, 555,Hanes Hall,0125,TuTh,11:00 - 12:15,33,1900-01-01 11:15:00,1900-01-01 12:30:00
3230,3230,STOR, 881,Hanes Hall,0125,TuTh,12:30 - 13:45,37,1900-01-01 13:00:00,1900-01-01 14:15:00
1369,1369,ECON, 511,Hanes Hall,0125,TuTh,14:00 - 15:15,27,1900-01-01 14:45:00,1900-01-01 16:00:00
3210,3210,STOR, 390,Hanes Hall,0125,Tu,15:30 - 18:15,17,1900-01-01 16:30:00,1900-01-01 19:15:00
2677,2677,PSYC, 230,Hanes Hall,0130,TuTh,08:00 - 09:15,45,1900-01-01 08:00:00,1900-01-01 09:15:00
3220,3220,STOR, 565,Hanes Hall,0130,TuTh,09:30 - 10:45,39,1900-01-01 09:45:00,1900-01-01 11:00:00
3627,3627,EDUC, 528,Hanes Hall,0130,TuTh,11:00 - 12:15,44,1900-01-01 11:30:00,1900-01-01 12:45:00
3223,3223,STOR, 641,Hanes Hall,0130,TuTh,12:30 - 13:45,17,1900-01-01 13:15:00,1900-01-01 14:30:00
3221,3221,STOR, 612,Hanes Hall,0130,TuTh,14:00 - 15:15,11,1900-01-01 15:00:00,1900-01-01 16:15:00
3224,3224,STOR, 654,Hanes Hall,0130,TuTh,15:30 - 16:45,20,1900-01-01 16:45:00,1900-01-01 18:00:00
2674,2674,PSYC, 220,Hanes Hall,0130,TuTh,17:00 - 18:15,41,1900-01-01 18:30:00,1900-01-01 19:45:00
2243,2243,MUSC, 248,Hill,0103,TuTh,09:30 - 10:45,15,1900-01-01 09:30:00,1900-01-01 10:45:00
3267,3267,WGST, 248,Hill,0103,TuTh,09:30 - 10:45,9,1900-01-01 11:15:00,1900-01-01 12:30:00
2244,2244,MUSC, 254,Hill,0103,TuTh,11:00 - 12:15,58,1900-01-01 13:00:00,1900-01-01 14:15:00
2191,2191,MUSC, 132,Hill,0107,TuTh,09:30 - 10:45,50,1900-01-01 09:30:00,1900-01-01 10:45:00
2187,2187,MUSC, 120,Hill,0107,TuTh,11:00 - 12:15,159,1900-01-01 11:15:00,1900-01-01 12:30:00
2233,2233,MUSC, 212,Hill,0107,TuTh,15:30 - 17:30,19,1900-01-01 15:30:00,1900-01-01 17:30:00
2253,2253,MUSC, 970,Hill,0201,Tu,14:00 - 16:50,8,1900-01-01 14:00:00,1900-01-01 16:50:00
1244,1244,ENGL, 408,Hill,0213,TuTh,12:30 - 13:45,17,1900-01-01 12:30:00,1900-01-01 13:45:00
2655,2655,PSYC, 210,Howell,0115,TuTh,09:30 - 10:45,128,1900-01-01 09:30:00,1900-01-01 10:45:00
1895,1895,HIST, 278,Howell,0115,TuTh,11:00 - 12:15,83,1900-01-01 11:15:00,1900-01-01 12:30:00
1424,1424,ENEC, 324,Howell,0115,TuTh,12:30 - 13:45,30,1900-01-01 13:00:00,1900-01-01 14:15:00
1645,1645,GEOL, 324,Howell,0115,TuTh,12:30 - 13:45,18,1900-01-01 14:45:00,1900-01-01 16:00:00
201,201,ANTH, 318,Howell,0115,TuTh,14:00 - 15:15,103,1900-01-01 16:30:00,1900-01-01 17:45:00
2400,2400,PLAN, 101,Howell,0115,TuTh,15:30 - 16:45,106,1900-01-01 18:15:00,1900-01-01 19:30:00
701,701,CHEM, 422,Kenan Laboratories,B121,TuTh,08:00 - 09:15,13,1900-01-01 08:00:00,1900-01-01 09:15:00
710,710,CHEM, 466,Kenan Laboratories,B121,TuTh,09:30 - 10:45,27,1900-01-01 09:45:00,1900-01-01 11:00:00
718,718,CHEM, 486,Kenan Laboratories,B121,TuTh,11:00 - 12:15,11,1900-01-01 11:30:00,1900-01-01 12:45:00
703,703,CHEM, 430H,Kenan Laboratories,B121,TuTh,12:30 - 13:45,30,1900-01-01 13:15:00,1900-01-01 14:30:00
635,635,CHEM, 102H,Kenan Laboratories,B121,TuTh,14:00 - 15:15,31,1900-01-01 15:00:00,1900-01-01 16:15:00
104,104,ANTH, 101,Kenan Laboratories,B121,Tu,15:30 - 16:20,19,1900-01-01 16:45:00,1900-01-01 17:35:00
717,717,CHEM, 484,Kenan Laboratories,B125,TuTh,08:00 - 09:15,11,1900-01-01 08:00:00,1900-01-01 09:15:00
705,705,CHEM, 445,Kenan Laboratories,B125,TuTh,09:30 - 10:45,22,1900-01-01 09:45:00,1900-01-01 11:00:00
748,748,CHEM, 791,Kenan Laboratories,B125,TuTh,12:30 - 13:45,8,1900-01-01 12:30:00,1900-01-01 13:45:00
2609,2609,POLI, 429,Kenan Laboratories,B125,TuTh,14:00 - 15:15,22,1900-01-01 14:15:00,1900-01-01 15:30:00
2500,2500,POLI, 100,Kenan Laboratories,B125,Tu,15:30 - 16:20,20,1900-01-01 16:00:00,1900-01-01 16:50:00
2203,2203,MUSC, 163,Kenan Music Building,1201,TuTh,09:30 - 10:45,10,1900-01-01 09:30:00,1900-01-01 10:45:00
2234,2234,MUSC, 212,Kenan Music Building,1201,TuTh,12:30 - 13:45,6,1900-01-01 12:30:00,1900-01-01 13:45:00
2196,2196,MUSC, 135,Kenan Music Building,1201,TuTh,14:00 - 15:15,15,1900-01-01 14:15:00,1900-01-01 15:30:00
2225,2225,MUSC, 211,Kenan Music Building,1201,TuTh,15:30 - 17:45,43,1900-01-01 16:00:00,1900-01-01 18:15:00
2236,2236,MUSC, 212,Kenan Music Building,1201,Tu,20:00 - 22:00,13,1900-01-01 20:00:00,1900-01-01 22:00:00
2249,2249,MUSC, 309,Kenan Music Building,1206,TuTh,09:30 - 10:45,2,1900-01-01 09:30:00,1900-01-01 10:45:00
2178,2178,MUSC,  63,Kenan Music Building,1206,TuTh,15:35 - 16:50,20,1900-01-01 15:35:00,1900-01-01 16:50:00
2248,2248,MUSC, 309,Kenan Music Building,2002,TuTh,09:30 - 10:45,3,1900-01-01 09:30:00,1900-01-01 10:45:00
2216,2216,MUSC, 204,Kenan Music Building,2002,Tu,14:00 - 15:30,9,1900-01-01 14:00:00,1900-01-01 15:30:00
2215,2215,MUSC, 203,Kenan Music Building,2002,Tu,17:00 - 18:15,2,1900-01-01 17:00:00,1900-01-01 18:15:00
2204,2204,MUSC, 168,Kenan Music Building,2030,TuTh,12:30 - 13:45,11,1900-01-01 12:30:00,1900-01-01 13:45:00
1246,1246,ENGL, 473,Kenan Music Building,2030,TuTh,14:00 - 15:15,8,1900-01-01 14:15:00,1900-01-01 15:30:00
2023,2023,MASC, 473,Kenan Music Building,2030,TuTh,14:00 - 15:15,8,1900-01-01 16:00:00,1900-01-01 17:15:00
2182,2182,MUSC, 111,Kenan Music Building,2030,Tu,17:00 - 18:30,10,1900-01-01 17:45:00,1900-01-01 19:15:00
2237,2237,MUSC, 212,Kenan Music Building,2131,Tu,18:00 - 20:00,16,1900-01-01 18:00:00,1900-01-01 20:00:00
2200,2200,MUSC, 148,Kenan Music Building,3029,TuTh,12:30 - 13:45,33,1900-01-01 12:30:00,1900-01-01 13:45:00
2186,2186,MUSC, 112,Kenan Music Building,3029,Tu,15:30 - 17:00,3,1900-01-01 15:30:00,1900-01-01 17:00:00
2197,2197,MUSC, 136,Kenan Music Building,3030,TuTh,12:30 - 13:20,11,1900-01-01 12:30:00,1900-01-01 13:20:00
3705,3705,PUBA, 753,Knapp Bldg,1300,TuTh,09:30 - 10:45,12,1900-01-01 09:30:00,1900-01-01 10:45:00
3698,3698,PUBA, 711,Knapp Bldg,3108,TuTh,11:00 - 12:15,19,1900-01-01 11:00:00,1900-01-01 12:15:00
3702,3702,PUBA, 739,Knapp Bldg,3108,Tu,14:00 - 16:50,5,1900-01-01 14:00:00,1900-01-01 16:50:00
3710,3710,PUBA, 780,Knapp Bldg,3108,Tu,14:00 - 16:50,11,1900-01-01 17:20:00,1900-01-01 20:10:00
3697,3697,PUBA, 709,Knapp Bldg,3301,TuTh,09:30 - 10:45,21,1900-01-01 09:30:00,1900-01-01 10:45:00
3699,3699,PUBA, 719,Knapp Bldg,3301,TuTh,11:00 - 12:15,21,1900-01-01 11:15:00,1900-01-01 12:30:00
2632,2632,POLI, 770,Knapp Bldg,3301,Tu,17:00 - 19:50,1,1900-01-01 17:00:00,1900-01-01 19:50:00
3709,3709,PUBA, 770,Knapp Bldg,3301,Tu,17:00 - 19:50,5,1900-01-01 20:20:00,1900-01-01 23:10:00
3873,3873,SPHS, 840,MacNider,0238,Tu,09:30 - 11:45,9,1900-01-01 09:30:00,1900-01-01 11:45:00
3890,3890,GNET, 801,MacNider,0238,Tu,14:00 - 17:00,9,1900-01-01 14:00:00,1900-01-01 17:00:00
3897,3897,PATH, 801,MacNider,0238,Tu,14:00 - 17:00,5,1900-01-01 17:30:00,1900-01-01 20:30:00
3858,3858,SPHS, 582,MacNider,0321,TuTh,14:00 - 15:15,42,1900-01-01 14:00:00,1900-01-01 15:15:00
3859,3859,SPHS, 741,MacNider,0322,TuTh,14:00 - 15:15,37,1900-01-01 14:00:00,1900-01-01 15:15:00
3861,3861,SPHS, 743,MacNider,0322,TuTh,15:30 - 17:15,27,1900-01-01 15:45:00,1900-01-01 17:30:00
3509,3509,INLS, 161,Manning,0001,Tu,08:00 - 09:15,27,1900-01-01 08:00:00,1900-01-01 09:15:00
3540,3540,INLS, 523,Manning,0001,TuTh,09:30 - 10:45,40,1900-01-01 09:45:00,1900-01-01 11:00:00
3546,3546,INLS, 560,Manning,0001,TuTh,11:00 - 12:15,21,1900-01-01 11:30:00,1900-01-01 12:45:00
3524,3524,INLS, 385,Manning,0001,TuTh,12:30 - 13:45,17,1900-01-01 13:15:00,1900-01-01 14:30:00
3517,3517,INLS, 201,Manning,0001,TuTh,14:00 - 15:15,31,1900-01-01 15:00:00,1900-01-01 16:15:00
3553,3553,INLS, 585,Manning,0001,Tu,17:45 - 20:15,20,1900-01-01 17:45:00,1900-01-01 20:15:00
3520,3520,INLS, 382,Manning,0014,TuTh,08:00 - 09:15,20,1900-01-01 08:00:00,1900-01-01 09:15:00
3543,3543,INLS, 539,Manning,0014,TuTh,11:00 - 12:15,8,1900-01-01 11:00:00,1900-01-01 12:15:00
3519,3519,INLS, 202,Manning,0014,TuTh,12:30 - 13:45,15,1900-01-01 12:45:00,1900-01-01 14:00:00
3518,3518,INLS, 202,Manning,0014,TuTh,14:00 - 15:15,4,1900-01-01 14:30:00,1900-01-01 15:45:00
3561,3561,INLS, 690,Manning,0014,TuTh,15:30 - 16:45,8,1900-01-01 16:15:00,1900-01-01 17:30:00
3521,3521,INLS, 382,Manning,0014,Tu,17:45 - 20:15,16,1900-01-01 18:00:00,1900-01-01 20:30:00
3568,3568,INLS, 721,Manning,0208,TuTh,08:00 - 09:15,13,1900-01-01 08:00:00,1900-01-01 09:15:00
3533,3533,INLS, 509,Manning,0208,TuTh,09:30 - 10:45,27,1900-01-01 09:45:00,1900-01-01 11:00:00
3555,3555,INLS, 620,Manning,0208,TuTh,11:00 - 12:15,8,1900-01-01 11:30:00,1900-01-01 12:45:00
3529,3529,INLS, 500,Manning,0208,TuTh,12:30 - 13:45,23,1900-01-01 13:15:00,1900-01-01 14:30:00
3534,3534,INLS, 513,Manning,0208,Tu,14:00 - 16:45,22,1900-01-01 15:00:00,1900-01-01 17:45:00
3566,3566,INLS, 718,Manning,0208,Tu,17:45 - 20:45,6,1900-01-01 18:15:00,1900-01-01 21:15:00
936,936,DRAM, 115,Manning,0209,TuTh,08:00 - 09:15,145,1900-01-01 08:00:00,1900-01-01 09:15:00
937,937,DRAM, 115,Manning,0209,TuTh,09:30 - 10:45,147,1900-01-01 09:45:00,1900-01-01 11:00:00
2416,2416,PLAN, 636,Manning,0209,TuTh,11:00 - 12:15,37,1900-01-01 11:30:00,1900-01-01 12:45:00
1477,1477,EXSS, 276,Manning,0209,TuTh,12:30 - 13:45,172,1900-01-01 13:15:00,1900-01-01 14:30:00
100,100,ANTH, 101,Manning,0209,TuTh,14:00 - 15:15,175,1900-01-01 15:00:00,1900-01-01 16:15:00
3565,3565,INLS, 700,Manning,0214,TuTh,11:00 - 12:15,13,1900-01-01 11:00:00,1900-01-01 12:15:00
3578,3578,INLS, 889,Manning,0214,Tu,14:00 - 16:45,1,1900-01-01 14:00:00,1900-01-01 16:45:00
3559,3559,INLS, 690,Manning,0303,Tu,11:00 - 13:30,11,1900-01-01 11:00:00,1900-01-01 13:30:00
3528,3528,INLS, 500,Manning,0304,TuTh,09:30 - 10:45,24,1900-01-01 09:30:00,1900-01-01 10:45:00
3572,3572,INLS, 781,Manning,0304,TuTh,11:00 - 12:15,20,1900-01-01 11:15:00,1900-01-01 12:30:00
3569,3569,INLS, 752,Manning,0304,Tu,14:00 - 16:45,11,1900-01-01 14:00:00,1900-01-01 16:45:00
3570,3570,INLS, 753,Manning,0304,Tu,17:45 - 20:15,17,1900-01-01 17:45:00,1900-01-01 20:15:00
3523,3523,INLS, 385,Manning,0307,TuTh,09:30 - 10:45,26,1900-01-01 09:30:00,1900-01-01 10:45:00
3515,3515,INLS, 201,Manning,0307,TuTh,11:00 - 12:15,37,1900-01-01 11:15:00,1900-01-01 12:30:00
3516,3516,INLS, 201,Manning,0307,TuTh,12:30 - 13:45,28,1900-01-01 13:00:00,1900-01-01 14:15:00
3536,3536,INLS, 520,Manning,0307,Tu,14:00 - 16:45,21,1900-01-01 14:45:00,1900-01-01 17:30:00
3537,3537,INLS, 520,Manning,0307,Tu,17:45 - 20:15,21,1900-01-01 18:00:00,1900-01-01 20:30:00
3885,3885,BCB, 720,Marisco Hall,6004,TuTh,09:30 - 10:45,25,1900-01-01 09:30:00,1900-01-01 10:45:00
3358,3358,BUSI, 502,McColl Building,2050,TuTh,12:30 - 13:45,29,1900-01-01 12:30:00,1900-01-01 13:45:00
3387,3387,BUSI, 588H,McColl Building,2550,TuTh,11:00 - 12:15,36,1900-01-01 11:00:00,1900-01-01 12:15:00
3388,3388,BUSI, 588H,McColl Building,2550,TuTh,12:30 - 13:45,17,1900-01-01 12:45:00,1900-01-01 14:00:00
3351,3351,BUSI, 490,McColl Building,2550,Tu,14:00 - 17:45,21,1900-01-01 14:30:00,1900-01-01 18:15:00
3398,3398,BUSI, 625,McColl Building,2575,TuTh,15:30 - 16:45,19,1900-01-01 15:30:00,1900-01-01 16:45:00
3335,3335,BUSI, 410,McColl Building,3000,TuTh,09:30 - 10:45,47,1900-01-01 09:30:00,1900-01-01 10:45:00
3336,3336,BUSI, 410,McColl Building,3000,TuTh,11:00 - 12:15,52,1900-01-01 11:15:00,1900-01-01 12:30:00
3337,3337,BUSI, 410,McColl Building,3000,TuTh,12:30 - 13:45,50,1900-01-01 13:00:00,1900-01-01 14:15:00
3338,3338,BUSI, 410,McColl Building,3000,TuTh,14:00 - 15:15,51,1900-01-01 14:45:00,1900-01-01 16:00:00
3391,3391,BUSI, 589H,McColl Building,3050,TuTh,12:30 - 13:45,15,1900-01-01 12:30:00,1900-01-01 13:45:00
3382,3382,BUSI, 564,McColl Building,3050,TuTh,14:00 - 15:15,36,1900-01-01 14:15:00,1900-01-01 15:30:00
3355,3355,BUSI, 490,McColl Building,3050,TuTh,15:30 - 16:45,18,1900-01-01 16:00:00,1900-01-01 17:15:00
3303,3303,BUSI, 403,McColl Building,3250,TuTh,09:30 - 10:45,51,1900-01-01 09:30:00,1900-01-01 10:45:00
3304,3304,BUSI, 403,McColl Building,3250,TuTh,11:00 - 12:15,50,1900-01-01 11:15:00,1900-01-01 12:30:00
3305,3305,BUSI, 403,McColl Building,3250,TuTh,14:00 - 15:15,50,1900-01-01 14:00:00,1900-01-01 15:15:00
3292,3292,BUSI, 188,McColl Building,3250,Tu,15:30 - 16:45,56,1900-01-01 15:45:00,1900-01-01 17:00:00
3386,3386,BUSI, 585,McColl Building,3250,Tu,17:30 - 20:30,59,1900-01-01 17:30:00,1900-01-01 20:30:00
3321,3321,BUSI, 407,McColl Building,3500,TuTh,08:00 - 09:15,32,1900-01-01 08:00:00,1900-01-01 09:15:00
3322,3322,BUSI, 407,McColl Building,3500,TuTh,09:30 - 10:45,45,1900-01-01 09:45:00,1900-01-01 11:00:00
3323,3323,BUSI, 407,McColl Building,3500,TuTh,11:00 - 12:15,46,1900-01-01 11:30:00,1900-01-01 12:45:00
3314,3314,BUSI, 405,McColl Building,3500,TuTh,12:30 - 13:45,44,1900-01-01 13:15:00,1900-01-01 14:30:00
3315,3315,BUSI, 405,McColl Building,3500,TuTh,14:00 - 15:15,42,1900-01-01 15:00:00,1900-01-01 16:15:00
3306,3306,BUSI, 403,McColl Building,3500,TuTh,15:30 - 16:45,48,1900-01-01 16:45:00,1900-01-01 18:00:00
3299,3299,BUSI, 401,McColl Building,3550,TuTh,08:00 - 09:15,20,1900-01-01 08:00:00,1900-01-01 09:15:00
3300,3300,BUSI, 401,McColl Building,3550,TuTh,09:30 - 10:45,19,1900-01-01 09:45:00,1900-01-01 11:00:00
3373,3373,BUSI, 533H,McColl Building,3550,TuTh,11:00 - 12:15,27,1900-01-01 11:30:00,1900-01-01 12:45:00
3368,3368,BUSI, 525,McColl Building,3550,TuTh,12:30 - 13:45,14,1900-01-01 13:15:00,1900-01-01 14:30:00
3301,3301,BUSI, 401,McColl Building,3550,TuTh,14:00 - 15:15,17,1900-01-01 15:00:00,1900-01-01 16:15:00
3367,3367,BUSI, 524,McColl Building,3550,TuTh,15:30 - 16:45,22,1900-01-01 16:45:00,1900-01-01 18:00:00
3401,3401,BUSI, 691H,McColl Building,3550,Tu,17:00 - 20:00,10,1900-01-01 18:30:00,1900-01-01 21:30:00
3389,3389,BUSI, 589H,McColl Building,3600,TuTh,08:00 - 09:15,15,1900-01-01 08:00:00,1900-01-01 09:15:00
3309,3309,BUSI, 404,McColl Building,3600,TuTh,09:30 - 10:45,44,1900-01-01 09:45:00,1900-01-01 11:00:00
3390,3390,BUSI, 589H,McColl Building,3600,TuTh,09:30 - 10:45,25,1900-01-01 11:30:00,1900-01-01 12:45:00
3396,3396,BUSI, 610,McColl Building,3600,TuTh,11:00 - 12:15,33,1900-01-01 13:15:00,1900-01-01 14:30:00
3397,3397,BUSI, 610,McColl Building,3600,TuTh,12:30 - 13:45,34,1900-01-01 15:00:00,1900-01-01 16:15:00
3310,3310,BUSI, 404,McColl Building,3600,TuTh,14:00 - 15:15,42,1900-01-01 16:45:00,1900-01-01 18:00:00
3349,3349,BUSI, 490,McColl Building,3600,TuTh,14:00 - 15:15,13,1900-01-01 18:30:00,1900-01-01 19:45:00
3362,3362,BUSI, 505,McColl Building,3600,TuTh,15:30 - 16:45,16,1900-01-01 20:15:00,1900-01-01 21:30:00
3312,3312,BUSI, 405,McColl Building,3650,TuTh,09:30 - 10:45,44,1900-01-01 09:30:00,1900-01-01 10:45:00
3313,3313,BUSI, 405,McColl Building,3650,TuTh,11:00 - 12:15,44,1900-01-01 11:15:00,1900-01-01 12:30:00
3302,3302,BUSI, 401,McColl Building,3650,TuTh,12:30 - 13:45,20,1900-01-01 13:00:00,1900-01-01 14:15:00
3348,3348,BUSI, 490,McColl Building,3650,Tu,14:00 - 16:45,21,1900-01-01 14:45:00,1900-01-01 17:30:00
3371,3371,BUSI, 527,McColl Building,3650,Tu,14:00 - 16:45,29,1900-01-01 18:00:00,1900-01-01 20:45:00
3412,3412,BUSI, 899,McColl Building,4015,Tu,09:30 - 12:30,10,1900-01-01 09:30:00,1900-01-01 12:30:00
3407,3407,BUSI, 899,McColl Building,4106,Tu,10:00 - 12:45,4,1900-01-01 10:00:00,1900-01-01 12:45:00
3411,3411,BUSI, 899,McColl Building,4125,Tu,09:00 - 12:00,3,1900-01-01 09:00:00,1900-01-01 12:00:00
3413,3413,BUSI, 899,McColl Building,4125,Tu,15:00 - 18:00,6,1900-01-01 15:00:00,1900-01-01 18:00:00
3366,3366,BUSI, 524,McColl Building,4731,TuTh,11:00 - 12:15,20,1900-01-01 11:00:00,1900-01-01 12:15:00
3361,3361,BUSI, 505,McColl Building,4731,TuTh,12:30 - 13:45,21,1900-01-01 12:45:00,1900-01-01 14:00:00
4036,4036,MHCH, 713,McGavran-Greenberg (,1301,TuTh,09:30 - 10:45,25,1900-01-01 09:30:00,1900-01-01 10:45:00
3908,3908,BIOS, 665,McGavran-Greenberg (,1301,TuTh,11:00 - 12:15,80,1900-01-01 11:15:00,1900-01-01 12:30:00
3971,3971,EPID, 897,McGavran-Greenberg (,1301,Tu,12:30 - 13:20,2,1900-01-01 13:00:00,1900-01-01 13:50:00
3944,3944,EPID, 600,McGavran-Greenberg (,1301,Tu,15:30 - 16:45,89,1900-01-01 15:30:00,1900-01-01 16:45:00
3926,3926,ENVR, 419,McGavran-Greenberg (,1303,TuTh,11:00 - 12:15,6,1900-01-01 11:00:00,1900-01-01 12:15:00
4000,4000,HPM, 350,McGavran-Greenberg (,1304,TuTh,09:30 - 10:45,40,1900-01-01 09:30:00,1900-01-01 10:45:00
3934,3934,ENVR, 630,McGavran-Greenberg (,1304,TuTh,11:00 - 12:15,31,1900-01-01 11:15:00,1900-01-01 12:30:00
3997,3997,HPM, 310,McGavran-Greenberg (,1304,TuTh,14:00 - 15:15,44,1900-01-01 14:00:00,1900-01-01 15:15:00
4078,4078,PUBH, 750,McGavran-Greenberg (,1304,TuTh,15:30 - 16:45,39,1900-01-01 15:45:00,1900-01-01 17:00:00
4069,4069,PUBH, 613,McGavran-Greenberg (,1304,Tu,17:00 - 18:30,9,1900-01-01 17:30:00,1900-01-01 19:00:00
3920,3920,BIOS, 780,McGavran-Greenberg (,1305,TuTh,09:30 - 10:45,15,1900-01-01 09:30:00,1900-01-01 10:45:00
4060,4060,NUTR, 723,McGavran-Greenberg (,1305,TuTh,11:00 - 12:15,28,1900-01-01 11:15:00,1900-01-01 12:30:00
4038,4038,MHCH, 722,McGavran-Greenberg (,1305,TuTh,12:30 - 13:45,20,1900-01-01 13:00:00,1900-01-01 14:15:00
3931,3931,ENVR, 500,McGavran-Greenberg (,1305,TuTh,15:30 - 16:45,15,1900-01-01 15:30:00,1900-01-01 16:45:00
